0.001281, 0.001464, 0.001726, 0.002110, 0.002644, 0.005386, 0.015786, 0.037755, 0.069189, 0.099781, 0.125558, 0.163035, 0.173110, 0.177528, 0.150732, 0.109291, 0.070558, 0.043619, 0.016918, 0.005646, 0.001951, 0.000236, 0.000095, 0.000070, 0.000053, 0.000031, 0.000014, 0.000004, 0.000002, 0.000001, 0.000000, 0.000000,
0.000811, 0.000927, 0.001113, 0.001266, 0.001473, 0.001717, 0.001740, 0.003554, 0.014319, 0.032872, 0.054302, 0.073762, 0.106160, 0.121952, 0.129348, 0.120243, 0.086677, 0.055085, 0.036614, 0.014693, 0.005225, 0.001910, 0.000227, 0.000108, 0.000081, 0.000062, 0.000039, 0.000020, 0.000006, 0.000003, 0.000001, 0.000000,
0.000438, 0.000505, 0.000617, 0.000787, 0.000894, 0.001059, 0.001232, 0.001282, 0.001288, 0.006938, 0.021867, 0.039031, 0.055316, 0.072531, 0.086710, 0.092468, 0.088056, 0.065262, 0.040133, 0.026561, 0.011524, 0.004185, 0.001620, 0.000208, 0.000117, 0.000089, 0.000069, 0.000045, 0.000025, 0.000010, 0.000003, 0.000001,
0.000251, 0.000278, 0.000319, 0.000377, 0.000501, 0.000585, 0.000718, 0.000847, 0.000907, 0.000931, 0.000982, 0.012568, 0.026299, 0.039671, 0.048712, 0.057464, 0.061701, 0.058790, 0.044773, 0.025695, 0.016740, 0.007097, 0.002586, 0.001096, 0.000176, 0.000124, 0.000093, 0.000069, 0.000047, 0.000027, 0.000012, 0.000005,
0.000143, 0.000161, 0.000190, 0.000231, 0.000285, 0.000327, 0.000335, 0.000440, 0.000545, 0.000606, 0.000645, 0.000715, 0.005044, 0.016036, 0.026732, 0.033125, 0.033903, 0.037623, 0.037331, 0.028153, 0.016422, 0.011322, 0.004866, 0.002217, 0.000993, 0.000152, 0.000123, 0.000095, 0.000069, 0.000047, 0.000028, 0.000014,
0.000068, 0.000079, 0.000097, 0.000124, 0.000161, 0.000210, 0.000239, 0.000223, 0.000231, 0.000326, 0.000390, 0.000447, 0.000528, 0.000594, 0.008920, 0.018286, 0.023893, 0.022851, 0.025053, 0.026822, 0.020435, 0.012570, 0.008684, 0.003592, 0.001734, 0.000852, 0.000127, 0.000114, 0.000097, 0.000068, 0.000047, 0.000028,
0.000025, 0.000030, 0.000040, 0.000055, 0.000078, 0.000110, 0.000154, 0.000173, 0.000166, 0.000149, 0.000176, 0.000243, 0.000313, 0.000395, 0.000468, 0.003414, 0.011694, 0.016660, 0.016445, 0.014844, 0.018128, 0.014096, 0.008807, 0.006296, 0.002456, 0.001210, 0.000680, 0.000110, 0.000103, 0.000091, 0.000067, 0.000047,
0.000003, 0.000004, 0.000006, 0.000013, 0.000024, 0.000042, 0.000068, 0.000105, 0.000120, 0.000119, 0.000110, 0.000094, 0.000131, 0.000204, 0.000283, 0.000355, 0.000399, 0.006333, 0.010846, 0.011228, 0.008538, 0.011118, 0.009034, 0.005677, 0.004147, 0.001454, 0.000766, 0.000474, 0.000096, 0.000094, 0.000086, 0.000073,
0.000002, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000013, 0.000034, 0.000064, 0.000076, 0.000081, 0.000078, 0.000066, 0.000048, 0.000116, 0.000191, 0.000256, 0.000287, 0.002197, 0.006471, 0.007427, 0.005928, 0.006318, 0.005917, 0.004062, 0.003127, 0.001094, 0.000635, 0.000396, 0.000084, 0.000085, 0.000081,
0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000006, 0.000009, 0.000035, 0.000054, 0.000067, 0.000071, 0.000062, 0.000037, 0.000063, 0.000129, 0.000188, 0.000218, 0.000222, 0.003670, 0.005232, 0.004614, 0.004055, 0.003911, 0.003031, 0.002408, 0.000788, 0.000511, 0.000323, 0.000070, 0.000076,
0.000001, 0.000001, 0.000001, 0.000002, 0.000002, 0.000004, 0.000005, 0.000007, 0.000009, 0.000013, 0.000015, 0.000039, 0.000061, 0.000072, 0.000064, 0.000039, 0.000031, 0.000078, 0.000131, 0.000160, 0.000162, 0.001342, 0.003398, 0.003468, 0.003185, 0.002308, 0.002167, 0.001803, 0.000542, 0.000394, 0.000256, 0.000057,
0.000000, 0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000004, 0.000006, 0.000008, 0.000011, 0.000016, 0.000016, 0.000013, 0.000044, 0.000063, 0.000059, 0.000039, 0.000030, 0.000034, 0.000083, 0.000111, 0.000112, 0.000094, 0.001889, 0.002478, 0.002433, 0.001399, 0.001458, 0.001303, 0.000351, 0.000292, 0.000199,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000001, 0.000003, 0.000005, 0.000008, 0.000012, 0.000017, 0.000016, 0.000010, 0.000015, 0.000046, 0.000050, 0.000036, 0.000027, 0.000008, 0.000044, 0.000072, 0.000075, 0.000065, 0.000675, 0.001634, 0.001797, 0.001050, 0.000920, 0.000955, 0.000274, 0.000242,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000007, 0.000025, 0.000137, 0.000432, 0.000959, 0.000984, 0.000610, 0.000000, 0.000034, 0.000053, 0.000044, 0.000034, 0.000005, 0.000015, 0.000048, 0.000056, 0.000051, 0.000027, 0.000927, 0.001265, 0.000768, 0.000599, 0.000659, 0.000212,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000016, 0.000301, 0.001091, 0.002504, 0.002222, 0.001201, 0.000000, 0.000000, 0.000042, 0.000046, 0.000036, 0.000001, 0.000001, 0.000026, 0.000040, 0.000039, 0.000020, 0.000343, 0.000822, 0.000541, 0.000480, 0.000405,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000046, 0.001056, 0.002746, 0.002609, 0.001261, 0.000000, 0.000000, 0.000017, 0.000039, 0.000032, 0.000000, 0.000000, 0.000008, 0.000026, 0.000028, 0.000014, 0.000008, 0.000460, 0.000364, 0.000374,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000178, 0.002040, 0.002357, 0.000984, 0.000000, 0.000000, 0.000000, 0.000025, 0.000026, 0.000000, 0.000000, 0.000000, 0.000014, 0.000020, 0.000010, 0.000007, 0.000176, 0.000253,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000543, 0.001482, 0.000484, 0.000000, 0.000000, 0.000000, 0.000005, 0.000013, 0.000000, 0.000000, 0.000000, 0.000004, 0.000012, 0.000007, 0.000006, 0.000003,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000502, 0.000091, 0.000000, 0.000000, 0.000000, 0.000000, 0.000004, 0.000000, 0.000000, 0.000000, 0.000000, 0.000006, 0.000004, 0.000005,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000002, 0.000003,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,

0.708596, 0.710314, 0.688493, 0.643647, 0.440374, 0.216966, 0.090268, 0.022181, 0.005305, 0.001209, 0.000044, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.689925, 0.704964, 0.685535, 0.646882, 0.495082, 0.282297, 0.127826, 0.047301, 0.010829, 0.003263, 0.000303, 0.000040, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.653914, 0.671268, 0.682513, 0.652585, 0.589607, 0.390026, 0.213367, 0.102212, 0.035962, 0.012046, 0.003243, 0.000338, 0.000107, 0.000001, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.584398, 0.611145, 0.643476, 0.655540, 0.624206, 0.544725, 0.378964, 0.229193, 0.117447, 0.046068, 0.019631, 0.004685, 0.000516, 0.000198, 0.000030, 0.000002, 0.000002, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.414089, 0.483903, 0.541210, 0.610146, 0.627979, 0.600961, 0.524409, 0.401361, 0.257056, 0.141297, 0.055750, 0.026760, 0.008144, 0.000739, 0.000310, 0.000060, 0.000005, 0.000003, 0.000002, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.194392, 0.259264, 0.357136, 0.448786, 0.530275, 0.557902, 0.546349, 0.481343, 0.386484, 0.271818, 0.158532, 0.071437, 0.034041, 0.011705, 0.002220, 0.000441, 0.000088, 0.000014, 0.000005, 0.000004, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.053579, 0.093097, 0.162600, 0.261211, 0.350702, 0.437289, 0.468540, 0.487687, 0.433320, 0.358528, 0.275921, 0.171320, 0.086333, 0.042726, 0.015371, 0.003809, 0.000903, 0.000110, 0.000026, 0.000015, 0.000008, 0.000005, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.016972, 0.023203, 0.047459, 0.098667, 0.160851, 0.244059, 0.333364, 0.367536, 0.405338, 0.380890, 0.323411, 0.256048, 0.175072, 0.092473, 0.048240, 0.016350, 0.004612, 0.001488, 0.000131, 0.000041, 0.000028, 0.000016, 0.000008, 0.000004, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.004710, 0.006801, 0.011002, 0.026169, 0.055447, 0.101407, 0.169608, 0.245992, 0.284347, 0.325535, 0.326347, 0.281377, 0.225055, 0.161188, 0.091007, 0.049395, 0.018255, 0.005003, 0.001840, 0.000221, 0.000057, 0.000043, 0.000030, 0.000012, 0.000006, 0.000002, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.002096, 0.002472, 0.003340, 0.005995, 0.016603, 0.036040, 0.070387, 0.119886, 0.170380, 0.208231, 0.248837, 0.251489, 0.236317, 0.190405, 0.137807, 0.086034, 0.047585, 0.018488, 0.005208, 0.001984, 0.000264, 0.000078, 0.000058, 0.000042, 0.000022, 0.000008, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000,
0.001401, 0.001595, 0.001877, 0.002280, 0.002831, 0.007799, 0.019093, 0.041383, 0.073146, 0.104217, 0.133889, 0.171793, 0.180762, 0.184073, 0.152504, 0.110956, 0.071359, 0.043292, 0.017026, 0.005494, 0.001949, 0.000269, 0.000094, 0.000069, 0.000052, 0.000031, 0.000014, 0.000004, 0.000002, 0.000001, 0.000000, 0.000000,
0.000900, 0.001024, 0.001221, 0.001387, 0.001599, 0.001851, 0.001862, 0.005954, 0.017453, 0.036670, 0.058501, 0.077648, 0.114200, 0.128659, 0.134849, 0.121941, 0.088091, 0.055639, 0.037130, 0.014802, 0.005120, 0.001883, 0.000256, 0.000106, 0.000080, 0.000061, 0.000038, 0.000020, 0.000006, 0.000003, 0.000001, 0.000000,
0.000500, 0.000574, 0.000694, 0.000875, 0.000992, 0.001163, 0.001339, 0.001373, 0.001364, 0.009541, 0.024986, 0.042326, 0.058343, 0.078802, 0.091873, 0.096625, 0.091222, 0.066332, 0.040494, 0.026899, 0.011619, 0.004114, 0.001608, 0.000231, 0.000116, 0.000088, 0.000068, 0.000045, 0.000025, 0.000010, 0.000003, 0.000001,
0.000267, 0.000294, 0.000337, 0.000432, 0.000576, 0.000664, 0.000800, 0.000927, 0.000974, 0.000985, 0.002978, 0.015106, 0.028853, 0.041991, 0.050933, 0.061359, 0.064747, 0.060959, 0.045570, 0.025906, 0.016938, 0.007301, 0.002537, 0.001101, 0.000194, 0.000123, 0.000092, 0.000069, 0.000047, 0.000027, 0.000012, 0.000005,
0.000154, 0.000173, 0.000203, 0.000245, 0.000300, 0.000346, 0.000397, 0.000504, 0.000603, 0.000654, 0.000683, 0.000747, 0.007080, 0.017976, 0.028465, 0.034691, 0.036856, 0.039975, 0.038993, 0.029330, 0.016739, 0.011576, 0.005073, 0.002208, 0.000998, 0.000168, 0.000124, 0.000094, 0.000069, 0.000047, 0.000028, 0.000013,
0.000075, 0.000087, 0.000106, 0.000134, 0.000172, 0.000223, 0.000253, 0.000235, 0.000281, 0.000369, 0.000426, 0.000477, 0.000554, 0.001019, 0.010506, 0.019728, 0.025172, 0.023785, 0.026827, 0.028112, 0.021321, 0.012813, 0.008876, 0.003744, 0.001758, 0.000857, 0.000140, 0.000115, 0.000096, 0.000068, 0.000047, 0.000028,
0.000030, 0.000036, 0.000046, 0.000062, 0.000086, 0.000120, 0.000165, 0.000185, 0.000175, 0.000156, 0.000209, 0.000271, 0.000336, 0.000416, 0.000486, 0.004716, 0.012864, 0.017645, 0.017148, 0.016232, 0.019115, 0.014745, 0.009047, 0.006437, 0.002564, 0.001226, 0.000683, 0.000113, 0.000104, 0.000091, 0.000067, 0.000047,
0.000003, 0.000006, 0.000010, 0.000018, 0.000030, 0.000049, 0.000076, 0.000115, 0.000128, 0.000126, 0.000116, 0.000098, 0.000152, 0.000222, 0.000300, 0.000370, 0.000412, 0.007267, 0.011591, 0.011744, 0.008797, 0.011855, 0.009492, 0.005834, 0.004245, 0.001526, 0.000781, 0.000486, 0.000097, 0.000094, 0.000086, 0.000073,
0.000002, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000019, 0.000040, 0.000072, 0.000083, 0.000087, 0.000082, 0.000069, 0.000063, 0.000130, 0.000203, 0.000268, 0.000297, 0.002938, 0.007047, 0.007829, 0.006140, 0.006911, 0.006276, 0.004199, 0.003225, 0.001159, 0.000648, 0.000406, 0.000085, 0.000086, 0.000081,
0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000003, 0.000005, 0.000006, 0.000016, 0.000043, 0.000061, 0.000073, 0.000076, 0.000065, 0.000039, 0.000075, 0.000140, 0.000198, 0.000227, 0.000229, 0.004146, 0.005558, 0.004792, 0.004183, 0.004190, 0.003143, 0.002486, 0.000839, 0.000522, 0.000331, 0.000071, 0.000077,
0.000001, 0.000001, 0.000002, 0.000002, 0.000003, 0.000004, 0.000005, 0.000007, 0.000010, 0.000013, 0.000021, 0.000047, 0.000068, 0.000078, 0.000068, 0.000041, 0.000035, 0.000088, 0.000140, 0.000167, 0.000167, 0.001734, 0.003662, 0.003617, 0.003291, 0.002520, 0.002258, 0.001864, 0.000579, 0.000404, 0.000262, 0.000058,
0.000001, 0.000001, 0.000001, 0.000001, 0.000002, 0.000003, 0.000004, 0.000006, 0.000009, 0.000012, 0.000016, 0.000017, 0.000021, 0.000051, 0.000069, 0.000063, 0.000040, 0.000031, 0.000043, 0.000090, 0.000117, 0.000116, 0.000097, 0.002102, 0.002602, 0.002521, 0.001453, 0.001531, 0.001351, 0.000379, 0.000300, 0.000205,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000003, 0.000006, 0.000009, 0.000013, 0.000018, 0.000017, 0.000011, 0.000023, 0.000052, 0.000053, 0.000038, 0.000028, 0.000008, 0.000050, 0.000076, 0.000078, 0.000067, 0.000846, 0.001738, 0.001869, 0.001093, 0.000981, 0.000996, 0.000281, 0.000247,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000010, 0.000031, 0.000154, 0.000474, 0.001033, 0.001056, 0.000654, 0.000000, 0.000043, 0.000058, 0.000046, 0.000036, 0.000005, 0.000020, 0.000051, 0.000059, 0.000052, 0.000028, 0.001014, 0.001323, 0.000802, 0.000612, 0.000692, 0.000218,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000032, 0.000356, 0.001201, 0.002680, 0.002359, 0.001274, 0.000000, 0.000006, 0.000048, 0.000049, 0.000038, 0.000001, 0.000001, 0.000029, 0.000042, 0.000040, 0.000021, 0.000415, 0.000869, 0.000567, 0.000491, 0.000432,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000149, 0.001240, 0.003009, 0.002784, 0.001344, 0.000000, 0.000000, 0.000023, 0.000042, 0.000034, 0.000000, 0.000000, 0.000011, 0.000028, 0.000030, 0.000015, 0.000008, 0.000498, 0.000381, 0.000384,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000440, 0.002348, 0.002551, 0.001062, 0.000000, 0.000000, 0.000000, 0.000029, 0.000028, 0.000000, 0.000000, 0.000000, 0.000016, 0.000021, 0.000011, 0.000007, 0.000207, 0.000264,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000841, 0.001654, 0.000536, 0.000000, 0.000000, 0.000000, 0.000008, 0.000014, 0.000000, 0.000000, 0.000000, 0.000005, 0.000013, 0.000007, 0.000006, 0.000004,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000633, 0.000114, 0.000000, 0.000000, 0.000000, 0.000000, 0.000005, 0.000000, 0.000000, 0.000000, 0.000000, 0.000007, 0.000005, 0.000005,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000002, 0.000003,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,

0.698004, 0.698557, 0.669944, 0.565515, 0.370072, 0.176921, 0.075993, 0.018377, 0.004925, 0.001200, 0.000003, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.676076, 0.688971, 0.673567, 0.590545, 0.432663, 0.240622, 0.112996, 0.042729, 0.008639, 0.003351, 0.000540, 0.000021, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.639500, 0.654425, 0.676983, 0.635985, 0.536067, 0.354157, 0.188593, 0.097526, 0.036903, 0.010392, 0.003659, 0.000346, 0.000095, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.580901, 0.599130, 0.628006, 0.650184, 0.615681, 0.520744, 0.359504, 0.215497, 0.114618, 0.047839, 0.018266, 0.004275, 0.000509, 0.000194, 0.000027, 0.000002, 0.000001, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.420144, 0.486583, 0.547872, 0.598643, 0.617728, 0.589477, 0.522996, 0.381694, 0.244552, 0.135354, 0.057374, 0.025778, 0.007954, 0.000736, 0.000313, 0.000066, 0.000004, 0.000003, 0.000002, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.209432, 0.271305, 0.365272, 0.456716, 0.533261, 0.554658, 0.538149, 0.480533, 0.386324, 0.261960, 0.153835, 0.069209, 0.033352, 0.011816, 0.001872, 0.000450, 0.000103, 0.000012, 0.000005, 0.000004, 0.000002, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.061388, 0.098702, 0.173484, 0.273911, 0.361780, 0.445382, 0.481204, 0.482245, 0.433462, 0.359140, 0.272008, 0.167544, 0.083406, 0.040930, 0.015525, 0.003491, 0.000739, 0.000128, 0.000025, 0.000014, 0.000008, 0.000005, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
0.020125, 0.027220, 0.050179, 0.103116, 0.171896, 0.257800, 0.345469, 0.383717, 0.421487, 0.382165, 0.324570, 0.258551, 0.171386, 0.089080, 0.046402, 0.016652, 0.004383, 0.001394, 0.000148, 0.000039, 0.000027, 0.000015, 0.000008, 0.000004, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000,
